201160864,AP,0.26,0.000000,0.00,,1.001538,0.993497
201160952,AP,0.39,0.000000,0.00,,1.006379,0.991995
201161164,AP,9.28,0.000000,0.00,,1.010348,0.995678
201161185,AP,0.30,0.000000,0.00,,1.001141,0.998651
201161425,AP,0.83,0.000000,0.00,,1.010828,0.987388
201161499,QP,1.34,15.444069,0.39,,1.203853,0.923775
201161579,QP,0.62,14.191840,0.13,,14.797100,0.832040
201161685,AP,0.93,0.000000,0.00,,1.010754,0.973582
201161715,EB,9.99,59.889024,10.32,,1.001043,0.998809
201161898,QP,0.97,2.642426,0.12,,1.011024,0.988234
201162154,AP,1.52,0.000000,0.00,,1.001310,0.998639
201162267,AP,0.34,0.000000,0.00,,1.042324,0.973960
201162439,AP,0.30,0.000000,0.00,,1.009669,0.992210
201162663,QP,0.51,5.065254,0.08,,1.015225,0.985295
201162759,AP,0.79,0.000000,0.00,,1.013839,0.990535
201162929,AP,0.29,0.000000,0.00,,1.020622,0.979473
201162999,QP,0.15,18.979458,0.03,,1.007192,0.988205
201163267,AP,0.35,0.000000,0.00,,1.005130,0.995422
201163478,AP,3.46,0.000000,0.00,,1.001003,0.998407
201163527,AP,0.23,0.000000,0.00,,1.001302,0.999096
201163852,QP,1.37,16.409323,0.22,,1.026738,0.958351
201164548,QP,0.68,18.748635,0.18,,1.020597,0.987611
201164586,QP,0.33,14.722384,0.06,,1.009453,0.991605
201164640,AP,0.48,0.000000,0.00,,1.000448,0.999525
201165116,QP,0.90,16.405054,0.14,,1.000430,0.999356
201165279,AP,0.61,0.000000,0.00,,1.009186,0.990606
201165296,QP,0.91,15.912059,0.10,,1.027253,0.931753
201165355,QP,1.12,14.998917,0.28,,1.004550,0.994666
201165391,QP,2.34,1.274510,0.78,,1.002830,0.995581
201165694,QP,0.96,6.999491,0.17,,1.001323,0.998707
201165730,AP,1.06,0.000000,0.00,,1.015717,0.986260
201166446,AP,0.24,0.000000,0.00,,1.002742,0.993217
201166521, P,2.25,3.274193,0.67,,1.001934,0.996696
201166590,AP,0.36,0.000000,0.00,,1.005123,0.995502
201166730,QP,2.26,12.502331,0.64,,1.010595,0.988351
201167089,AP,0.10,0.000000,0.00,,1.007019,0.992052
201167141,QP,2.75,6.276076,0.39,,1.007662,0.990387
201167398,AP,6.08,0.000000,0.00,,1.189813,0.773758
201167767,AP,0.38,0.000000,0.00,,1.002989,0.996738
201167785,AP,1.66,0.000000,0.00,,1.005385,0.990155
201167905,QP,0.60,11.013187,0.10,,1.004729,0.977431
201168229,QP,5.43,1.047403,0.18,,1.004469,0.994783
201168320,AP,0.54,0.000000,0.00,,1.004326,0.995757
201168433,AP,0.50,0.000000,0.00,,1.005373,0.989515
201168478,QP,0.34,19.210920,0.06,,1.001804,0.997235
201168534,QP,0.82,19.448082,0.12,,1.003959,0.987579
201168813,AP,0.34,0.000000,0.00,,1.003035,0.997384
201168827,QP,1.11,16.409319,0.41,,1.053053,0.879014
201169026,QP,0.93,3.082769,0.13,,1.044854,0.982771
201169086,AP,0.35,0.000000,0.00,,1.011343,0.826507
201169229,AP,1.68,0.000000,0.00,,1.000555,0.999136
201169558,QP,0.94,19.448075,0.24,,1.302197,0.677066
201169745,QP,1.65,3.195322,0.35,,1.005154,0.996208
201169830,QP,2.04,18.106821,0.72,,1.001508,0.998887
201169959,QP,1.91,8.703290,0.35,,1.005047,0.995790
201169978,AP,0.84,0.000000,0.00,,1.008485,0.994772
201170239,AP,4.52,0.000000,0.00,,1.002683,0.993717
201170273,AP,3.98,0.000000,0.00,,1.006114,0.990280
201170522,AP,0.57,0.000000,0.00,,1.006987,0.993366
201170586,QP,3.93,18.979441,0.70,,1.001577,0.998602
201170691,AP,4.05,0.000000,0.00,,1.017249,0.981841
201170794,QP,0.66,14.861274,0.16,,1.001800,0.997290
201170884,QP,4.65,8.424029,1.35,,1.002703,0.998250
201170894,QP,0.29,18.969605,0.05,,1.000624,0.999368
201170934,AP,0.96,0.000000,0.00,,1.001720,0.996703
201171121,QP,1.05,16.409317,0.19,,1.012499,0.991104
201171302,QP,1.03,10.098040,0.14,,1.000616,0.998930
201171442,QP,2.09,9.158683,0.27,,1.007391,0.992354
201171453,AP,0.84,0.000000,0.00,,1.001477,0.997716
201171557,QP,0.32,14.586056,0.07,,1.017163,0.991333
201171598,QP,0.21,10.789692,0.05,,1.027637,0.990822
201171993,QP,1.12,2.194004,0.09,,1.000827,0.998900
201172240,QP,3.05,4.269088,0.20,,1.001293,0.998582
201172293,QP,2.48,16.582037,0.32,,1.021457,0.954245
201172326,AP,2.39,0.000000,0.00,,1.012124,0.992438
201172463,AP,0.46,0.000000,0.00,,1.032900,0.961323
201172705,AP,1.06,0.000000,0.00,,1.013104,0.977187
201172852,QP,1.08,3.998208,0.19,,1.008175,0.996533
201173111,QP,1.50,18.979439,0.46,,1.009601,0.987508
201173390,EB,13.20,18.705574,12.78,,1.002506,0.989838
201173440,AP,0.31,0.000000,0.00,,1.000643,0.999518
